giniIndex,percentNoWeb,meanHouseholdSize,percentHsEdu,percentBachelorsEdu,perCapitaIncome,uninsuredRate,ueRate,percentArmedForces,percentEnglishOnly,medianAge,percent65andOlder,percentHigherEd,y,x
.38589999,6.0509553,3.23,94,31.200001,39941,5.9000001,5.2270579,.27388433,89.398392,39.099998,11,4.4705582,5.9000001,39941
.4082,9.8647575,2.53,95.900002,46.200001,48279,4.4000001,5.1712561,.36023054,87.189957,52.200001,30,7.3469386,4.4000001,48279
.55940002,18.618988,2.46,91.5,45.400002,66958,9.6999998,3.1513588,0,70.216896,48.799999,24,3.8588541,9.6999998,66958
.43000001,15.081206,2.05,92.400002,38,47648,4.9000001,7.4935403,0,83.529411,61,39.5,2.2352941,4.9000001,47648
.40889999,9.0367966,2.78,96.400002,34.099998,43774,5.4000001,2.7913468,1.3293605,95.739548,43,13.9,7.9381027,5.4000001,43774
.42770001,9.8425198,2.6199999,97.300003,44.599998,50090,4.8000002,4.0854225,0,86.083809,48.099998,25.1,10.139679,4.8000002,50090
.3962,18.569845,2.6199999,95.5,38.900002,41102,4.5999999,3.2411408,.69018406,92.416031,45.700001,17.299999,5.5254602,4.5999999,41102
.51300001,17.265354,2.22,86.699997,36.200001,41622,11.6,6.9623809,0,78.685158,52.799999,29.699999,3.312789,11.6,41622
.47679999,23.838785,2.52,91.099998,33.599998,42936,15.5,2.4774776,.076641403,68.617546,43.599998,18.4,4.5403123,15.5,42936
.53890002,0,2.22,93,25.9,60464,0,0,0,100,53.099998,32.200001,25,0,60464
.47029999,4.4041452,2.8900001,100,42.799999,51603,12.2,2.7444253,0,69.139465,37.400002,21.4,3.7586548,12.2,51603
.4131,7.6954646,3,94.099998,36,40446,3.0999999,4.1020107,.26130128,92.959442,40.099998,14,9.3944979,3.0999999,40446
.40040001,7.9803166,3.5799999,84.199997,13.6,24631,12.1,6.147491,.0461361,72.691628,34.400002,8.1999998,5.7298255,12.1,24631
.37689999,12.408911,2.8900001,89.400002,16.799999,28266,11.7,8.7651062,.089365505,84.012917,37.299999,10.4,6.2476535,11.7,28266
.49200001,16.960241,2.5,93.900002,39.099998,46803,7.0999999,8.7205391,0,90.617943,51.900002,20.9,5.2350645,7.0999999,46803
.3946,9.8250332,2.5,93.300003,28.700001,34315,5,8.0978184,0,87.670349,43,20.1,4.7657447,5,34315
.41209999,16.099476,2.3299999,94.199997,37.799999,45852,7.5,4.2455244,.42016807,81.429771,56,32.799999,2.3177884,7.5,45852
.4102,4.4000001,2.1199999,90.800003,31.299999,42867,7.1999998,4.9388523,.60432571,82.778275,44.700001,18.9,4.5004501,7.1999998,42867
.39480001,3.9370079,1.91,97.099998,54.900002,53516,2.9000001,10.833333,0,100,56.900002,33,0,2.9000001,53516
.4628,10.574018,2.1199999,95.199997,31.6,48720,3.8,6.3492064,0,95.184135,64.400002,48.5,1.2747875,3.8,48720
.4646,32.8125,1.91,94.099998,35.799999,67125,21.700001,8.984375,0,71.983643,57,38.5,2.8629856,21.700001,67125
.46900001,18.090452,2.29,98.800003,68.199997,55828,3.9000001,0,0,93.138359,55.5,33.299999,3.824522,3.9000001,55828
.42449999,1.6611296,2.26,100,45.200001,49884,5.3000002,7.3954983,0,95.495499,54.799999,35.5,3.7537537,5.3000002,49884
.44690001,18.898369,2.3499999,89.900002,22.5,34900,3,7.0282936,.16648169,91.017914,50,29.9,4.3919754,3,34900
.5862,33.333332,2.1800001,100,82.900002,107046,0,0,0,92.094864,63,46.700001,0,0,107046
.51969999,17.843727,2.5999999,94.800003,54.5,60482,12.7,3.0944195,.40983605,79.969139,46.099998,20.5,3.3179011,12.7,60482
.3937,26.076834,2.22,98.900002,55.400002,53903,5.1999998,0,0,93.529411,50.5,27.5,3.9572194,5.1999998,53903
.3179,28.571428,2.0999999,100,71.900002,63406,0,0,0,92.669434,61.299999,47.900002,2.6279392,0,63406
.37439999,8.7038908,3.4400001,85.099998,18.200001,28565,7.4000001,5.6743655,0,77.332245,35.5,10.5,8.3469725,7.4000001,28565
.57539999,20.407249,2.3199999,94.300003,48.799999,61771,8.8999996,4.6485262,0,80.315109,51.099998,27.799999,4.2847538,8.8999996,61771
.46599999,0,1.17,100,17.299999,33124,53.799999,62.921349,0,100,55.900002,28.799999,0,53.799999,33124
.44659999,14.178825,2.4400001,96.5,38.5,50352,5.5,3.1444583,0,90.99379,52.200001,29.799999,5.326087,5.5,50352
.50080001,24.726477,2.51,94.699997,45.400002,46881,11.2,1.8205462,0,81,40.900002,14.2,7.75,11.2,46881
,,,100,100,5386,11.9,35.483871,0,35.714287,19.799999,0,100,11.9,5386
.4513,41.441441,1.9400001,100,56.799999,45074,0,10.714286,0,82.222221,57.099998,39.5,2.9629629,0,45074
.57669997,10.79865,2.55,97.099998,57.200001,91602,12.7,2.9523089,0,79.117378,52.5,21,3.4121928,12.7,91602
.50639999,10.526316,2.49,93.599998,46.599998,56158,7.5,9.7963142,0,85.901024,53.900002,30,.98039216,7.5,56158
.55110002,14.495114,2.46,96.599998,45,55997,8,5.0632911,1.1961722,81.254356,46.299999,21.5,4.3554006,8,55997
.36809999,8.2584267,2.6700001,90.900002,28.4,38834,3.8,4.9288063,0,83.587563,38.200001,10.2,7.1249275,3.8,38834
,,,,,,,,,,,100,,,
.35389999,21.118011,3.1300001,93.099998,55.900002,39391,1.8,0,0,88.300224,41.5,18.299999,4.1942606,1.8,39391
.42030001,10.802573,2.6400001,96,43.400002,42810,3.5,7.308743,0,94.346428,42.200001,15.6,9.8503075,3.5,42810
.44940001,22.747187,2.4200001,85.5,18.700001,27059,5.3000002,6.6060519,.16743228,81.361427,41.900002,18.5,5.3926625,5.3000002,27059
.42840001,14.711538,2.8399999,91.400002,25.6,29496,3.4000001,5.7932849,0,96.822624,42.900002,18,3.3519554,3.4000001,29496
.4118,9.5808382,2.1600001,96.599998,40.5,43575,.30000001,.9009009,0,92.877495,50.5,20.200001,1.7094017,.30000001,43575
.38730001,11.433628,2.55,93,30.700001,42422,2.7,2.8398058,.25155124,94.757538,46.299999,17.6,4.0774717,2.7,42422
.37920001,8.3560705,2.45,96.800003,48.700001,46269,1.7,4.0577097,.29871127,93.674149,45.700001,20.4,5.4946671,1.7,46269
.398,9.9206648,2.45,94.300003,37.900002,36768,3.4000001,5.5027623,2.1016746,94.624001,40.900002,15.3,5.0260849,3.4000001,36768
.39579999,28.708134,1.88,91.300003,32,33344,2.4000001,2.0997376,0,100,52.400002,33.700001,3.9490447,2.4000001,33344
.33809999,15.830116,2.71,90.900002,30,31816,5,3.5781543,0,96.011963,45.099998,18,6.9292126,5,31816
,,,,,,,,,,,100,,,
.39469999,16.948399,2.3599999,95.699997,20.5,33325,5.5,8.1550798,.11210762,98.093521,45.700001,16.700001,5.7194462,5.5,33325
.37180001,10.914052,2.6600001,98.699997,58.099998,42852,1.9,6.640625,0,96.766304,45,16.200001,4.2934785,1.9,42852
.3416,16.719242,2.98,93.199997,22,30238,3.8,3.4000001,0,93.025871,40.599998,12.9,6.5241847,3.8,30238
.40880001,12.5,2.3399999,86.900002,43.599998,40142,6.5999999,4.1904764,0,96.823868,50.5,27.1,5.1010585,6.5999999,40142
.3725,29.761906,2.45,93.599998,22,19740,4.4000001,3.2608695,0,100,36.900002,16.1,8.6021509,4.4000001,19740
.36390001,14.921466,2.2,91.900002,23.1,29178,4,1.5424165,0,92.484848,57.599998,34.100002,1.3333334,4,29178
.43830001,10.172745,2.48,93.400002,32.099998,41893,7.1999998,6.4932022,0,96.511169,47.700001,21.200001,5.1803885,7.1999998,41893
.40270001,35.314686,2.5599999,82.5,12.7,22538,2.0999999,2.7355623,0,100,45.299999,34.5,5.0847459,2.0999999,22538
.40630001,37.837837,2.4300001,83.900002,16.6,22631,7.8000002,17.266188,0,87.65432,41.099998,22,2.4691358,7.8000002,22631
.44620001,19.492441,2.3199999,92,33.200001,35900,5.0999999,3.4825871,0,93.225578,48.400002,24.299999,4.1121941,5.0999999,35900
.3973,0,2.5599999,85.900002,8.6999998,16372,32.299999,16.504854,0,100,50.599998,3.7,0,32.299999,16372
.27860001,40.740742,2.78,91.199997,17.6,32146,1.3,4.207921,0,97.601196,48.299999,10.5,6.7466269,1.3,32146
.3592,13.559322,1.84,100,20.9,31073,12.9,6.034483,0,94.930878,54.700001,25.799999,10.138248,12.9,31073
.4357,22.637144,2.3499999,88.900002,26.4,24304,4.4000001,6.4961123,0,94.993774,34.700001,15.2,22.6401,4.4000001,24304
.1892,39.285713,1.77,86.699997,3.5,31499,0,0,0,100,58.599998,40.900002,0,0,31499
.29890001,31.282051,2.74,90.900002,27,33845,0,4.4722719,0,98.427673,36.299999,14.5,8.1761007,0,33845
.43650001,16.863443,2.22,88.800003,27.5,30714,5.4000001,6.960557,.13295566,92.486824,39.700001,18,7.5797124,5.4000001,30714
.43309999,21.850534,2.5699999,68.300003,15.2,18794,2.4000001,2.3854363,0,87.192535,36.700001,13.4,2.6802375,2.4000001,18794
.3784,19.273743,2.3900001,94.800003,28.299999,33465,9,7.1038251,0,97.894104,44.299999,14.3,3.9109507,9,33465
.32879999,10.139165,3.29,92.699997,24.5,31687,6.3000002,7.7940154,1.043997,97.820511,40.099998,9.6000004,2.9273505,6.3000002,31687
.4314,7.7437162,2.46,97.400002,67.699997,50729,1.2,4.5885911,0,95.941238,42.299999,16.799999,5.9709997,1.2,50729
.37040001,17.416546,3.45,94,35.299999,31737,4.0999999,8.3154125,.20491803,97.020317,43.099998,14,5.1918736,4.0999999,31737
.33230001,27.33564,2.49,92.599998,13.2,26963,1.1,1.9295301,.22650057,99.668243,48.700001,19.900002,6.7298579,1.1,26963
.28780001,18.104906,2.95,95.400002,22,28312,2.5999999,6.1946902,0,97.276756,36.900002,9.6999998,3.2298923,2.5999999,28312
.3233,7.5851393,2.5699999,96.400002,32.200001,37010,3.5999999,3.4446764,0,98.538757,48.599998,16.1,2.4142313,3.5999999,37010
.4756,13.050315,2.3199999,97.699997,41.400002,43088,6.9000001,4.347826,0,95.946892,49.400002,20.300001,2.795248,6.9000001,43088
.40400001,3.3066962,2.4400001,96.199997,46.099998,43518,2.0999999,2.5105443,0,93.551315,44.400002,18.6,3.5876477,2.0999999,43518
.34150001,6.3467493,2.6300001,95.400002,20.5,31754,8.5,7.6923075,0,98.664238,41.099998,13.400001,2.550091,8.5,31754
.37959999,44.2029,2.6199999,100,47.700001,38766,9.3999996,7.4074073,0,97.444092,34.299999,20.700001,9.2651758,9.3999996,38766
.3529,59.313725,1.8099999,82,14.2,26590,4.0999999,3.2679739,0,98.918922,59.400002,37.799999,0,4.0999999,26590
.39050001,6.8500938,2.4100001,95.5,50.900002,42749,3.8,3.1735342,.14446275,87.607368,41.299999,16,5.7113237,3.8,42749
.3976,14.007782,2.3599999,94,16.200001,33528,4.3000002,6.5985131,.39190072,99.259262,45,12.2,3.5897436,4.3000002,33528
.35210001,20.401339,2.71,97.199997,29.9,32224,.69999999,0,0,95.997459,49.099998,20.299999,7.5603557,.69999999,32224
.4709,22.140522,2.3900001,88.099998,19.1,29957,6,7.1476288,0,98.438057,44.200001,16,5.3958111,6,29957
.39590001,41.09589,2.29,95.300003,7.0999999,16428,10.8,55.737705,0,100,36.099998,20.4,0,10.8,16428
.52999997,17.647058,2.5899999,89.400002,23.700001,36261,2,8.0898876,0,94.696487,47.200001,19,15.079872,2,36261
.4364,30.4,2.8800001,83.800003,13.6,25105,3.9000001,10.958904,0,92.877495,38.799999,18.299999,7.1225071,3.9000001,25105
.43779999,21.114683,2.77,83.800003,16.5,22859,14,7.7795787,0,89.347214,34,11.5,3.4040849,14,22859
.42590001,15.862633,2.3,91.900002,32.900002,37221,1.7,1.7832648,1.5758092,90.180878,48.299999,19.5,3.506829,1.7,37221
.39019999,24.444445,2.53,90.300003,30.9,28185,10.6,2.5099075,0,93.921173,48.900002,28.6,3.3734136,10.6,28185
.36410001,25.239616,2.48,90.300003,17.4,26983,13.5,10.288582,0,91.904449,48.799999,21.799999,.92899799,13.5,26983
.44159999,7.8746486,2.6099999,96.099998,54.200001,49883,6,3.6119404,.24579315,88.333595,43.200001,16.4,8.9389877,6,49883
.4391,24.742783,2.3099999,84,15,23367,7.5999999,10.726708,0,97.604767,42.900002,19.5,3.3801935,7.5999999,23367
.37490001,17.176634,2.5599999,91.400002,22.4,32705,1.7,5.2434459,0,95.812256,47.700001,20.5,5.0028105,1.7,32705
.42289999,8.4307995,2.3499999,97.900002,57.400002,39130,2.5999999,2.2710624,.36138359,72.743134,32.400002,13,8.3951159,2.5999999,39130
.22660001,5.7142859,2.54,98.199997,20,17054,9.3000002,7.8048782,0,86.76123,32.900002,20.700001,6.6193852,9.3000002,17054
.3874,14.565826,2.1600001,94.5,23.6,30331,5.5999999,11.516854,0,92.402466,51.599998,30.699999,8.6242304,5.5999999,30331
.31189999,20.895523,3.4000001,95.800003,6,23168,4.3000002,2.1241829,0,100,31.9,10.5,4.1237111,4.3000002,23168
.101,12.121212,1.85,93.400002,50.799999,46023,0,0,0,100,54.299999,6.5999999,0,0,46023
.39390001,18.211121,2.47,94.400002,22.1,25721,6.1999998,2.7360694,0,96.414612,42.299999,17,4.7748513,6.1999998,25721
.42789999,38.888889,2.1300001,95,16.1,26604,6.3000002,9.3085108,0,98.118668,51.5,27.700001,6.512301,6.3000002,26604
.4154,28.931751,2.4400001,83,17.6,25331,7.6999998,9.838275,0,96.471329,45.5,19.6,1.3862634,7.6999998,25331
.33919999,21.530054,2.77,92.900002,24.200001,30922,4,7.4685535,0,99.769691,35.799999,12.3,2.4412713,4,30922
.43130001,17.261906,2.3900001,88,22.700001,28164,7.9000001,5.9442229,0,95.006355,41.099998,16.1,6.0449343,7.9000001,28164
.43399999,13.515982,2.23,96.199997,45.299999,43873,3.9000001,3.8288288,.1469148,95.464455,50.5,22.6,3.9686,3.9000001,43873
.4323,19.444445,2.1800001,95.199997,21,28681,5.4000001,9.9099102,0,99.583336,57,31.800001,5,5.4000001,28681
.38620001,13.100552,2.5599999,94.400002,41,32198,4.4000001,4.2956042,.13392398,82.292,37.900002,15.2,17.794338,4.4000001,32198
.30559999,0,2,100,55.400002,51062,5.5999999,0,0,97.222221,70.099998,52.700001,0,5.5999999,51062
.3752,22.506083,2.29,90.800003,19.6,25634,5.5,10.259301,0,98.54586,54,29.200001,1.9574944,5.5,25634
.36539999,8.6402264,2.3099999,90.699997,18.5,28158,6.5,3.04248,0,98.437996,46.599998,13.8,3.7615557,6.5,28158
.43689999,13.163186,2.3199999,93.400002,32.400002,38019,3.9000001,3.3389852,0,95.984909,40.099998,17.299999,4.6557984,3.9000001,38019
.4152,23.012552,2.46,90.599998,19.200001,32615,3.0999999,.75757575,0,97.168144,49.599998,25.200001,0,3.0999999,32615
.3026,6.8852458,2.75,95.699997,20,32726,.80000001,4.0598292,0,97.348953,46.599998,20.9,2.7743526,.80000001,32726
.4059,26.540514,2.22,87.099998,18.799999,26841,4.9000001,9.338521,0,96.115402,48.200001,23.200001,2.1581099,4.9000001,26841
.3626,10.159453,2.5899999,94.099998,26.5,36239,1.9,5.1138043,1.4622436,97.733971,40.900002,11.7,6.6507001,1.9,36239
.41370001,4.0160642,2.6300001,73.699997,23,43012,3,0,0,92.242836,42.599998,14.5,0,3,43012
.4621,12.254902,2.3599999,86.099998,29,35491,6.8000002,7.0776258,0,92.635132,36.900002,18,2.9054055,6.8000002,35491
.33759999,20.129869,2.77,100,35.5,34197,0,5.2532835,0,100,48.200001,13,1.6949153,0,34197
.47119999,23.076923,2.8499999,85,15,25884,1.8,5.2631578,0,93.457947,43.599998,28.800001,3.7383177,1.8,25884
.24590001,40.944881,2.46,90.599998,8.8999996,19676,20.799999,20,0,88.679245,43.599998,25,0,20.799999,19676
.39160001,19.512196,2.79,92.699997,20.299999,26240,7.1999998,5.5744061,.26431718,96.505447,41.099998,18.700001,4.558116,7.1999998,26240
.4172,2.3121388,2.23,96.400002,59.299999,55071,3.8,.78125,0,87.907608,51.900002,28.1,2.7173913,3.8,55071
.39559999,16.011644,2.9100001,89.599998,20.299999,27285,5.6999998,6.3555913,.23584905,97.394478,39.099998,12.099999,7.5560188,5.6999998,27285
.3901,22.402359,2.3199999,89.300003,26.5,31427,4.4000001,4.519774,0,97.04821,46.299999,20.6,4.3948836,4.4000001,31427
.38859999,6.7796612,5.2399998,91.599998,9.1000004,24503,45.299999,7.7922077,0,99.348534,63.200001,12,5.5374594,45.299999,24503
.32120001,17.749603,2.4000001,92.800003,25.200001,39334,1.6,1.8495685,0,97.833443,46.700001,21.299999,6.1611376,1.6,39334
.3858,23.605577,2.3599999,89.599998,22.299999,28977,9.5,2.4409449,0,96.869568,43,17.6,5.0434785,9.5,28977
.4095,15.721014,2.27,92.400002,33.700001,34774,4.9000001,5.7583776,.14450867,92.004974,40.5,16.200001,5.851284,4.9000001,34774
.3716,24.242424,2.54,95.599998,37.900002,34427,3.8,3.0769231,0,98.924728,48.799999,25.400002,2.3297491,3.8,34427
.3664,3.7433155,2.52,97.400002,54,47534,.40000001,2.0703933,.10534633,85.630363,44.700001,16.6,3.818346,.40000001,47534
.4269,22.750776,2.52,87.5,20.799999,25170,1.9,10.42205,0,98.710785,43.5,16.799999,3.9106145,1.9,25170
.3224,12.237762,3.1600001,77.900002,19.799999,27849,8.1999998,1.9011407,0,77.582161,44.700001,25.5,2.6995306,8.1999998,27849
.43059999,5.5384617,2.1400001,94.699997,53.200001,47792,4.8000002,6.0532689,0,92.514969,50.400002,17.1,2.5449102,4.8000002,47792
.36019999,3.0812325,2.95,95.599998,26.4,29839,3.4000001,0,0,95.733612,41.700001,11.4,0,3.4000001,29839
.38530001,23.41832,2.6500001,89.5,19.5,30395,4.6999998,2.7576199,.69625759,96.898079,43.700001,19,3.434269,4.6999998,30395
.4039,25.034201,2.47,92.300003,20.700001,23493,4.5,3.5035036,0,98.36544,46.099998,16.200001,2.1599534,4.5,23493
.40459999,5.7142859,2.77,87.300003,27.700001,33812,7.3000002,10.649819,0,100,36.799999,6.9000001,3.5104365,7.3000002,33812
.39919999,20.884521,2.3900001,88.699997,20.6,31060,2,2.6345291,.15323322,97.158791,49.200001,21.300001,3.3457248,2,31060
.3985,7.1895423,2.74,95.800003,32.200001,37901,1.5,2.1197298,0,94.338516,40,11.4,8.2135525,1.5,37901
.50440001,11.394712,2.28,97.199997,62.599998,60495,2.2,2.6296206,0,88.077927,48.599998,23.6,6.8870902,2.2,60495
.47189999,23.121387,2.73,93,21.5,31467,8.1000004,7.75,0,97.197311,45.900002,16.799999,6.3901343,8.1000004,31467
.20559999,0,2.28,100,16.5,37228,40.599998,0,0,100,34,0,0,40.599998,37228
.34689999,8.7719297,5.6799998,77.5,8,32253,.60000002,1.4851485,0,99.152542,63,46.900002,0,.60000002,32253
.48629999,12.658228,2.2,98.5,35.400002,37501,10.9,0,0,97.701149,51.700001,32.700001,6.8965516,10.9,37501
.41190001,26.422018,2.48,85.800003,17.5,25355,9.1000004,8.1991215,0,95.886078,42.200001,17.700001,4.5094938,9.1000004,25355
.45500001,26.906599,2.3399999,86.5,20,26461,8.3999996,8.8739748,0,93.374367,50.400002,29.299999,6.0825491,8.3999996,26461
.4481,24.650162,2.22,96,21,37594,6.3000002,11.541633,0,99.154228,47,22.200001,5.970149,6.3000002,37594
.33610001,19.626167,2.4400001,93,28.9,44736,0,9.8265896,0,88.326851,46.5,2.7,8.5603113,0,44736
.3809,16.29393,2.6800001,88.800003,21.6,31000,5.1999998,8.9624271,0,97.097244,41.599998,13.2,2.3636742,5.1999998,31000
.26629999,22.222221,2.6300001,84,11.3,14952,1.8,17.045454,0,100,28.4,8.1000004,7.3943663,1.8,14952
.3477,11.447369,2.6199999,91.699997,21.200001,30759,5,3.7477148,0,96.917252,41.400002,13.7,4.2184963,5,30759
.40259999,31.818182,3.1099999,88.900002,34.200001,27282,4.4000001,7.1428571,0,97.196259,33.5,6.1999998,2.8037384,4.4000001,27282
.42390001,27.142857,2.4400001,89,25.700001,25922,6.4000001,15.384615,0,98.035362,52.200001,21.200001,3.1434186,6.4000001,25922
.308,17.777779,3.54,92.699997,23.6,27371,0,0,0,97.782707,48.200001,4,3.1042128,0,27371
.3655,14.46281,1.9299999,96.400002,12.5,38624,3,17.622952,0,100,54.5,28,0,3,38624
.4718,15.360677,2.24,90.199997,31.200001,28963,5.6999998,6.9619126,.037833266,88.297615,33.599998,13.4,16.761419,5.6999998,28963
.44620001,16.951338,2.4400001,86.699997,17.5,25290,4.3000002,9.0716457,0,93.490128,36.099998,16,5.0538988,4.3000002,25290
.3777,20.895523,2.1700001,94.199997,20.299999,28686,7.8000002,8.847352,.36264732,89.42308,39.400002,16.9,12.940705,7.8000002,28686
.42089999,13.795791,2.54,91.199997,34.400002,35328,4.9000001,2.5573192,0,94.675819,45,20.5,4.6071701,4.9000001,35328
.4122,16.730038,2.8,94.5,24.200001,36836,5.4000001,2.0017407,.058207218,97.476189,39.299999,13.4,3.3809524,5.4000001,36836
.39210001,8.7009306,2.52,96.599998,51.700001,45970,1.2,4.8167849,0,92.935242,46.299999,18.700001,5.5340624,1.2,45970
.3558,18.090452,2.26,97,31.200001,28798,4.5,8.26087,0,97.931038,50.900002,21.6,5.2873564,4.5,28798
.4075,14.388489,2.3,92.300003,29.4,37721,5.5,5.0902157,0,94.318954,40.400002,13.9,4.4110518,5.5,37721
.44459999,18.548792,2.21,90.099998,30.6,31347,5,5.7757759,.33774468,84.60054,38.900002,15.900001,7.5550194,5,31347
.4312,22.105263,5.1100001,84.900002,24.1,23922,28.9,24.440298,0,93.789474,51.799999,22.4,0,28.9,23922
.43380001,8.1805363,2.77,85.099998,23.799999,39970,6.6999998,4.4633369,.62749571,90.446198,51.700001,25.4,3.832021,6.6999998,39970
.4086,23.862068,2.54,95.199997,23.299999,35084,2,7.5112109,0,96.173615,47.200001,19.5,4.9685893,2,35084
.33469999,25,2.47,93.5,17.6,25153,0,11.111111,0,100,37,20.200001,6.4285712,0,25153
.39739999,17.391304,1.48,90.900002,35.5,22338,8.1000004,0,0,75.735291,68.099998,56.599998,0,8.1000004,22338
.40540001,6.1106524,2.8499999,94.599998,38.400002,39540,3.5,2.632993,0,94.662918,40.900002,12.7,2.4344568,3.5,39540
.39610001,26.410835,2.4000001,84.099998,23.200001,25177,6.5999999,6.0538116,0,94.786491,47.400002,25.9,3.6246276,6.5999999,25177
.3946,7.4260755,2.6099999,93.300003,34.799999,40596,3.0999999,4.3230195,0,92.035522,44.200001,16.4,7.6502733,3.0999999,40596
.47780001,27.492809,2.1800001,85.400002,20.4,19312,10.3,9.9958868,0,86.672173,32.799999,9.8999996,5.8080511,10.3,19312
.4639,14.149971,2.01,94.699997,48.799999,34166,6.5999999,5.1719174,.10811979,86.02594,33.5,16,23.934155,6.5999999,34166
.49070001,16.721222,2.03,90.5,53.400002,35636,4.5,7.5293574,.097735785,82.126503,35.5,12.1,7.2123642,4.5,35636
.384,13.846567,2.3599999,90.400002,30.4,32670,3.8,4.4498219,0,86.383766,44,19.700001,7.1146088,3.8,32670
.51529998,27.118919,2.5699999,81.800003,16.9,19864,10.7,14.189013,.33025658,78.908844,30.1,9.6000004,9.0410032,10.7,19864
.51230001,36.284153,1.51,77.900002,19.799999,14998,11.4,10.017889,0,92.059395,52.099998,17.299999,5.6165266,11.4,14998
.45590001,14.006147,2.1600001,94.5,52.900002,36330,4.4000001,4.0396161,0,82.3592,33.299999,14.700001,17.829494,4.4000001,36330
.42660001,18.256659,2.51,86.699997,32.299999,26151,3.0999999,2.5978916,.18977582,81.31266,36.599998,13.5,11.44186,3.0999999,26151
.53200001,15.466102,1.77,92,43.299999,38320,8.8999996,4.5319853,.17264767,87.932961,31.1,8.1000004,9.6648045,8.8999996,38320
.44589999,9.0336132,2.53,94.900002,52.700001,51375,1.7,1.9903913,0,89.890633,48,23.200001,6.1575222,1.7,51375
,,,100,0,2865,4.5,17.893064,.3034659,77.671295,19.6,0,100,4.5,2865
.3897,10.947598,2.6800001,95.800003,35.799999,34281,3.8,5.1521268,.11347131,95.55735,42.400002,19,6.0889301,3.8,34281
.44580001,16.366091,2.75,91.400002,29.4,32589,4.5999999,6.0194826,0,90.755707,40,15.8,5.0616412,4.5999999,32589
