"","percentHsEdu","percentBachelorsEdu","perCapitaIncome","ueRate","uninsuredRate","medianAge","y","x"
"27039",100,49,23838,0,NA,21.2,NA,23838
"27040",87.2,18.7,23254,8.20076618401403,13.5,32.4,13.5,23254
"27041",87.2,21.3,21643,6.88506704183296,14.3,29.3,14.3,21643
"27042",93.6,29.9,29766,3.43368312403234,11,35.5,11,29766
"27043",98.7,61.7,53323,4.52745512143611,4.9,44.1,4.9,53323
"27044",95.6,44.2,28509,7.49069338095094,11.1,27.8,11.1,28509
"27045",91.3,26.7,25909,5.95071190453937,10.8,34.6,10.8,25909
"27046",92.8,29.5,28274,5.75695645338783,11.2,32,11.2,28274
"27047",70.9,12.2,16202,6.34920634920635,11.5,31,11.5,16202
"27048",94.4,41.5,33321,5.73490878528699,7.7,32.5,7.7,33321
"27049",93.7,37.9,27742,5.99853948603818,7.8,30.8,7.8,27742
"27050",97.2,56.6,44718,4.091888011486,6.1,37.2,6.1,44718
"27051",97.7,63.8,49357,6.37436168339496,7.2,30.5,7.2,49357
"27052",96.8,61.3,75100,1.6212487064505,4.5,36.9,4.5,75100
"27053",96.9,61.2,46453,3.96457765667575,4.6,36.6,4.6,46453
"27054",96.5,52.8,38985,4.29025013552234,5,36,5,38985
"27055",94.9,53.7,42877,3.69316108313262,6.7,36,6.7,42877
"27056",96.6,51.5,41354,4.62332785731049,6.6,34.2,6.6,41354
"27057",89.7,19.5,27795,8.1283422459893,21.5,39.8,21.5,27795
"27058",74.2,9.9,18321,7.12714474263088,17.8,34.3,17.8,18321
"27059",96.4,58.3,48113,3.73733845616486,7,44.5,7,48113
"27060",81.4,15.7,21573,6.71140939597315,21.2,40.1,21.2,21573
"27061",73.9,11.4,21536,5.03707285622179,18.8,34.8,18.8,21536
"27062",NA,NA,NA,NA,NA,NA,NA,NA
"27063",74.5,10.6,24909,6.06706726109711,22.8,38.7,22.8,24909
"27064",78.9,47.4,12443,0,0,9.6,0,12443
"27065",75.6,11.5,23816,0,27.7,42.8,27.7,23816
"27066",88,18.1,25531,5.43478260869565,18.2,50.2,18.2,25531
"27067",78.4,17.8,19459,6.57596371882086,28.1,39.2,28.1,19459
"27068",68.8,11.1,19499,22.2222222222222,18.6,33.4,18.6,19499
"27069",77.8,13.7,21639,9.93914807302231,12.6,37.7,12.6,21639
"27070",86,30,45517,0,2.2,50.5,2.2,45517
"27071",65.1,3.8,15183,24.9027237354086,22.2,50,22.2,15183
"27072",60.6,6.6,12796,0,5.6,29.8,5.6,12796
"27073",60,0,11650,0,7,19.7,7,11650
"27074",49.7,0,20970,0,17,63.5,17,20970
"27075",69.4,15.9,13658,13.7074829931973,20.3,31.4,20.3,13658
"27076",77.6,6.4,20659,10.3667136812412,20.6,32.9,20.6,20659
"27077",81,16,18763,4.58452722063037,22.1,44.7,22.1,18763
"27078",71.3,8.3,20839,3.21969696969697,22.2,34.5,22.2,20839
"27079",72.4,11.8,18465,16.7996011964108,18.5,35.9,18.5,18465
"27080",84,14.4,25972,6.3365505665128,18.5,34,18.5,25972
"27081",78.2,24.2,19624,9.82876235556174,17.6,27.5,17.6,19624
"27082",63.9,7,20046,8.33749375936096,23.9,38.4,23.9,20046
"27083",59.9,5.6,11960,24.8175182481752,15,29.7,15,11960
"27084",72.7,14.1,20408,5.14316012725345,20.8,35.7,20.8,20408
"27085",77.3,2.6,19965,7.80141843971631,36.2,42.6,36.2,19965
"27086",76.6,7.3,16409,0,21.5,26.9,21.5,16409
"27087",98.2,32.9,38491,4.44546287809349,14.2,49.8,14.2,38491
"27088",89.7,24.8,31458,1.87641926616469,12.7,35.6,12.7,31458
"27089",68.6,14.2,17335,11.930405965203,21.7,42.8,21.7,17335
"27090",57.2,2.9,28609,26.1224489795918,18.7,52.7,18.7,28609
"27091",79,12.5,22860,5.97964376590331,17.1,41,17.1,22860
"27092",72.2,22.4,23247,6.90537084398977,31.9,40.4,31.9,23247
"27093",72.8,12.3,21099,10.9196496572734,19.2,33.7,19.2,21099
"27094",84.2,21.2,30237,5.80591935650201,16.7,50.4,16.7,30237
"27095",79,15.5,30377,2.24578914535246,13.6,53.5,13.6,30377
"27096",59.2,7.9,16245,18.3213429256595,28.1,36.5,28.1,16245
"27097",38.2,4.1,13878,0,42.2,39.1,42.2,13878
"27098",74.9,9.7,21622,7.38344858353781,24.6,31.9,24.6,21622
"27099",70.7,6.7,18839,13.3333333333333,39.1,41.7,39.1,18839
"27100",73,8.3,20485,7.75031420192711,22.2,34.9,22.2,20485
"27101",65.8,14.2,22951,0,11.6,36,11.6,22951
"27102",80.3,7.7,26668,9.37799043062201,15.5,44.3,15.5,26668
"27103",71.3,10,19713,5.52941176470588,28.5,40,28.5,19713
"27104",90.2,39.6,45036,16.4473684210526,15.1,53.6,15.1,45036
"27105",75.3,23.3,24076,4.13176996091569,19,38.8,19,24076
"27106",53.4,4.5,14794,4.90138357374154,29.7,37.4,29.7,14794
"27107",63.3,4.2,14430,9.72222222222222,14.5,36.1,14.5,14430
"27108",72.5,5.6,20044,4.36363636363636,23.9,35.4,23.9,20044
"27109",67.8,6.8,16960,2.93215138083873,24.4,33.9,24.4,16960
"27110",74.2,6,23527,7.63688760806916,20.8,33.3,20.8,23527
"27111",87.4,20.9,32140,3.81727158948686,12.7,34.6,12.7,32140
"27112",86.4,21.8,28213,8.52808825664102,15.8,38.6,15.8,28213
"27113",89.3,25.1,24153,9.38398968356314,21.1,28.9,21.1,24153
"27114",92,31.3,35469,4.79768262876799,13.4,35.1,13.4,35469
"27115",95.1,36.9,37260,2.22131855843034,7.7,33.8,7.7,37260
"27116",76.4,10.6,18864,8.53419859909353,22.3,34.4,22.3,18864
"27117",60.6,4.6,15066,8.20668693009119,25.1,35.3,25.1,15066
"27118",68.8,7.9,18620,6.01761252446184,17.1,33.7,17.1,18620
"27119",90.4,27.5,35498,2.2732858196117,16.4,39.2,16.4,35498
"27120",99,35.6,20680,11.1888111888112,2.9,22.8,2.9,20680
"27121",67.3,23.8,17546,8.29085613232082,32,33.5,32,17546
"27122",63,24.3,20459,6.3062075016451,31.8,32.5,31.8,20459
"27123",87.4,38.2,26969,7.73175998766003,20.4,32.3,20.4,26969
"27124",58.5,9.6,12323,8.65884911081774,35,27.4,35,12323
"27125",63.5,18.2,14971,7.450103909344,31.5,31.1,31.5,14971
"27126",56.5,12,12173,9.4334196146103,34.5,28.8,34.5,12173
"27127",72,27.7,18185,7.45184101438674,29,29.6,29,18185
"27128",65.8,3.4,15881,6.88405797101449,8.3,32.5,8.3,15881
"27129",58.9,7.4,14020,17.7914110429448,43.5,35.5,43.5,14020
"27130",54.1,8.4,11235,8.65150778210117,33.1,26.2,33.1,11235
"27131",52.1,8.6,11676,7.50185689527111,25.6,30.8,25.6,11676
"27132",83.8,36.4,23504,5.4106111013833,20.2,30.6,20.2,23504
"27133",66.2,19.5,14819,6.69458229942101,27.2,27,27.2,14819
"27134",57.2,13.4,12512,7.47660250750486,34.1,26.3,34.1,12512
"27135",64,10.6,12126,10,23.6,30,23.6,12126
"27136",32.5,3.2,7440,16.6666666666667,39.2,27.5,39.2,7440
"27137",42,1.8,14350,15.7894736842105,31.4,37.1,31.4,14350
"27138",31.4,9.1,7172,17.8571428571429,18.6,27,18.6,7172
"27139",70.6,16.6,17241,8.89332652208239,23,30.4,23,17241
"27140",75.7,21.5,21469,6.54271744724653,19.2,34.4,19.2,21469
"27141",58.9,17.9,12498,8.27158366362226,37.3,28.8,37.3,12498
"27142",54,4.3,16770,0,20.2,30.2,20.2,16770
"27143",73.5,15.5,18769,10.7445805843544,21.4,37.6,21.4,18769
"27144",53.4,7.9,14984,14.1085271317829,23.3,28.1,23.3,14984
"27145",59.5,5,12652,14.1414141414141,33.8,27.7,33.8,12652
"27146",46.5,5,9523,10.9300095877277,34.3,31.1,34.3,9523
"27147",91.3,40.6,26575,29.3103448275862,43.7,56.9,43.7,26575
"27148",0,0,7296,39.6825396825397,29.2,8.7,29.2,7296
"27149",52.6,18,13505,0,43.6,45.6,43.6,13505
"27150",67.6,17.2,15511,5.53672316384181,29.9,29.6,29.9,15511
"27151",64.7,6.7,14145,11.7154811715481,28.8,39.8,28.8,14145
"27152",74.7,13.6,15238,10.7958477508651,26.6,37.6,26.6,15238
"27153",59.5,10.8,12720,6.17406586689081,30,27.1,30,12720
"27154",67.7,21,19036,9.58301892982514,32.3,33.5,32.3,19036
"27155",58.7,13,14786,12.4977082442095,37.2,25.6,37.2,14786
"27156",53.8,13.7,13931,10.7618694056016,38.1,25.5,38.1,13931
"27157",81.2,29.6,23803,5.26831658907131,29.4,36.2,29.4,23803
"27158",46.6,4.5,9595,7.07185458676512,46.4,20.4,46.4,9595
"27159",63.2,14.2,14817,6.24484272370202,32.1,28.7,32.1,14817
"27160",71.7,19.4,20726,4.12979351032448,34.3,39,34.3,20726
"27161",52.6,10.8,14207,8.29596412556054,43.1,26.7,43.1,14207
"27162",63.7,8.4,12849,15.7811885084612,29.5,32.1,29.5,12849
"27163",51.2,9.8,14325,15.5446616884227,33.8,27.8,33.8,14325
"27164",71.5,15.2,20184,11.3738738738739,22.6,46.7,22.6,20184
"27165",42.5,10,10461,14.0201961071272,33.8,32.6,33.8,10461
"27166",49.5,5.6,9714,11.6071428571429,37.7,43.1,37.7,9714
"27167",59.9,10.7,12958,8.05231866825208,32.4,31.2,32.4,12958
"27168",83.1,4.4,12428,2.9126213592233,12.1,40.3,12.1,12428
"27169",57.6,13,15089,7.6366070341974,36.6,29.2,36.6,15089
"27170",47.8,0,14220,29.7520661157025,31.6,33.3,31.6,14220
"27171",87.1,7.9,19961,0,14.4,42.9,14.4,19961
"27172",50.8,3.2,12169,7.71428571428571,29.6,30.9,29.6,12169
"27173",63.4,8.4,11519,12.8126371215445,26.1,31.7,26.1,11519
"27174",61.4,5.1,11528,7.90513833992095,38.7,34.9,38.7,11528
"27175",40.1,5.6,10260,12.7108185931715,34,26.5,34,10260
"27176",65,15.1,15562,6.90929451287794,28.9,30,28.9,15562
"27177",89.9,42.3,49054,0,13.1,59,13.1,49054
"27178",100,32.6,39256,17.1875,38.9,59.3,38.9,39256
"27179",83.8,22.5,24889,6.6120074054483,16.1,40.8,16.1,24889
"27180",86.6,15.3,26058,3.79520229144289,11.7,42.7,11.7,26058
"27181",87.5,24.6,31601,7.14285714285714,24.8,48.2,24.8,31601
"27182",100,59.7,25836,0,0,71.6,0,25836
"27183",86.8,28,39213,0,36.4,55.4,36.4,39213
"27184",89.8,19.4,33934,7.35694822888283,22.3,60.9,22.3,33934
"27185",91.6,36.4,31766,4.62020790935592,12.1,34.4,12.1,31766
"27186",86.5,22.9,27519,5.70896154497713,15.2,41.4,15.2,27519
"27187",82.5,23.8,24319,9.91537895511405,17.8,38.3,17.8,24319
"27188",95.7,47.4,38378,3.73720426970117,8.7,35.1,8.7,38378
"27189",85.2,20.3,33928,3.48837209302326,20,54.7,20,33928
"27190",87.5,24.6,29825,4.40097799511002,9.7,46.9,9.7,29825
"27191",71.3,8.7,21706,6.96641687482653,30.3,33.3,30.3,21706
"27192",65.8,11.2,18598,5.80460227725137,23.8,29.6,23.8,18598
"27193",97.4,18.8,38712,3.42857142857143,12.7,60.5,12.7,38712
"27194",93.5,49.9,51554,5.56949322629202,4.9,44.8,4.9,51554
"27195",93,47.6,44995,3.69199645972942,10.5,43.1,10.5,44995
"27196",77.5,17.4,24712,7.29777529554128,18,35.1,18,24712
"27197",72.6,6.2,37197,5.73248407643312,12.5,49,12.5,37197
"27198",100,46.5,29752,0,7.2,50.8,7.2,29752
"27199",90.3,33.6,33072,4.46781819936312,17.5,50.3,17.5,33072
"27200",86.3,29,27557,4.7107078491082,15.6,35.2,15.6,27557
"27201",95,42.1,42420,4.63812793386114,9.3,43.6,9.3,42420
"27202",76.3,15.6,24728,6.4873417721519,18.6,36.5,18.6,24728
"27203",87.3,27.6,30495,6.8696330991413,19.2,44.4,19.2,30495
"27204",84,14.4,29927,4.11255411255411,9.4,51.4,9.4,29927
"27205",97.5,49.7,45676,4.264421749931,4.9,66.4,4.9,45676
"27206",91.3,29.3,28653,7.39252222628182,10.5,32,10.5,28653
"27207",100,0,35151,7.94392523364486,0,21.6,0,35151
"27208",90.8,34.1,31113,3.57142857142857,16.6,51.1,16.6,31113
"27209",80.7,21.9,24435,2.95566502463054,14.2,41.7,14.2,24435
"27210",81,15.7,27244,12.5074449076831,20.8,52.8,20.8,27244
"27211",81.7,25.9,25204,4.27928765289809,16,31.2,16,25204
"27212",92,36.9,35246,4.10315079929501,10.8,34.7,10.8,35246
"27213",91.5,27.5,35458,2.34028015032456,9,36.9,9,35458
"27214",85.2,26.4,28283,5.18001469507715,16.4,50.1,16.4,28283
"27215",81.8,14.5,24357,3.75,17.6,38.1,17.6,24357
"27216",94.9,35,41326,6.78772919605078,10.9,51.4,10.9,41326
"27217",75.6,15.1,25106,2.4840957285671,18.4,40.4,18.4,25106
"27218",79.6,17.5,26158,7.49148694665153,19.1,37.5,19.1,26158
"27219",91.5,42.6,37864,2.10447200300639,11.2,40.9,11.2,37864
"27220",86,25.4,24618,7.28114867994442,15.7,32.7,15.7,24618
"27221",86.1,26.2,29596,3.20796460176991,14.4,44.5,14.4,29596
"27222",69.6,16.9,25633,1.185536455246,16,40.1,16,25633
"27223",91.6,12.8,17155,0,23.2,28.9,23.2,17155
"27224",94.9,43.8,55631,5.03423278292388,10.9,58.4,10.9,55631
"27225",87.2,19.9,28256,1.31657690005984,11.5,43.4,11.5,28256
"27226",91.1,36.8,32759,4.89034275603835,12.8,34.3,12.8,32759
"27227",81.3,4.5,28004,5.94059405940594,12.3,40.3,12.3,28004
"27228",90,17,28567,0,10.4,39.4,10.4,28567
"27229",95,34.8,31934,5.30451866404715,14.9,42.5,14.9,31934
"27230",90.1,31.6,29552,5.31704945227812,13.2,33,13.2,29552
"27231",95.5,43.3,33410,3.93719904503702,6.1,33.9,6.1,33410
"27232",85.9,30.4,20448,7.075353539954,18.9,25.1,18.9,20448
"27233",97.4,50.4,48864,3.20392009046363,8.8,47.6,8.8,48864
"27234",86.9,7.6,28304,6.81818181818182,15.9,57.3,15.9,28304
"27235",85.1,41,29943,2.9673590504451,27.8,46.3,27.8,29943
"27236",83.8,15.7,31242,8.05860805860806,26.7,63,26.7,31242
"27237",76.3,26.3,47307,0,28.6,56.3,28.6,47307
"27238",94.8,42.9,38941,3.13929641899353,17.6,52.7,17.6,38941
"27239",64.1,0,17458,0,0,53.7,0,17458
"27240",94.5,52,37504,6.27833629016361,7,35.7,7,37504
"27241",93.9,73.2,109136,1.66501813386086,7.5,35.4,7.5,109136
"27242",80.5,39.4,31332,5.77920654635786,19.5,33.3,19.5,31332
"27243",98,83.9,79101,2.59690516316838,4.4,36,4.4,79101
"27244",93.6,63.7,46947,3.45018962168162,14.5,32.6,14.5,46947
"27245",96.4,66.7,12956,8.89265297480415,15.1,21,15.1,12956
"27246",100,100,3606,23.2786885245902,13.3,19.6,13.3,3606
"27247",98.2,61.3,45258,2.7263409634438,5.7,34.7,5.7,45258
"27248",55.2,7.8,16838,1.66666666666667,30,43.5,30,16838
"27249",71.6,23.8,20187,9.31658878504673,21.4,34.6,21.4,20187
"27250",95.8,67.9,43161,2.52941176470588,12.1,32.6,12.1,43161
"27251",83,39.1,29017,4.8697320049017,21.1,33.7,21.1,29017
"27252",64.2,12.9,15450,6.11640603312668,31.9,28.4,31.9,15450
"27253",77.2,16.2,23671,3.92735527809308,20.7,35.2,20.7,23671
"27254",98.5,66.1,47885,3.77760340768972,6,31.8,6,47885
"27255",94.5,56,41208,3.93412125191508,7.9,36.4,7.9,41208
"27256",95.3,43.5,35054,2.81430048751662,13.3,34.2,13.3,35054
"27257",96,50,39379,2.81384134386095,10,34.1,10,39379
"27258",98.8,75.5,76909,2.9607250755287,2.1,41.4,2.1,76909
"27259",97.9,77,64934,3.3199325638698,4.6,38.2,4.6,64934
"27260",97.1,74.2,62783,3.94815792631705,3,39.2,3,62783
"27261",98.3,72.7,71845,2.90484903934126,4.6,40.6,4.6,71845
"27262",94.5,56.2,56728,4.50764965602218,8.8,46,8.8,56728
"27263",94.9,64.4,63894,3.86405017196035,8.8,38.1,8.8,63894
"27264",97.2,53.4,50611,1.18483412322275,7.6,42.9,7.6,50611
"27265",98.2,60.5,50418,2.88817575907183,4.6,42,4.6,50418
"27266",98.6,69.3,60798,4.65387606948406,2,41.8,2,60798
"27267",98.3,74.6,55652,3.40850581814437,2,39.3,2,55652
"27268",76.2,29.9,22181,5.31592099000476,27.3,27.8,27.3,22181
"27269",70.4,17.8,23591,4.3046357615894,15.9,46.5,15.9,23591
"27270",69.7,17,18572,4.6333554713443,27.9,29.3,27.9,18572
"27271",87.6,39.4,32404,4.72892103185719,17.5,35.4,17.5,32404
"27272",99,80.8,84115,3.59098786828423,2.9,42.2,2.9,84115
"27273",85.9,30.9,27493,3.11512415349887,13.1,32.1,13.1,27493
"27274",93,44.9,34595,3.64239509039642,12.3,33.9,12.3,34595
"27275",97.9,65.1,45232,4.914649352883,7.6,36.7,7.6,45232
"27276",96,57.7,47248,6.66899035668642,8.4,39.1,8.4,47248
"27277",96.5,71.6,42009,4.90033222591362,9.7,29.5,9.7,42009
"27278",78.9,33.8,24519,4.33165247582045,25,30.4,25,24519
"27279",73.2,19.4,22774,5.05606219165795,29.1,30.9,29.1,22774
"27280",88.2,38.3,30299,6.95767781963217,16.1,32.6,16.1,30299
"27281",96.6,73.8,56590,1.15298571674411,5.4,36,5.4,56590
"27282",92.7,56,43043,2.62891126579712,10.8,37,10.8,43043
"27283",83.3,34.9,27889,4.50056038105912,23.4,31.4,23.4,27889
"27284",97.8,65.7,51401,4.24625961951639,6.5,40,6.5,51401
"27285",70.1,14.4,18718,6.3102119460501,19.2,32.7,19.2,18718
"27286",87,24.5,18156,0,39.3,19.9,39.3,18156
"27287",67.9,14.7,15241,23.0403800475059,19.5,44.1,19.5,15241
"27288",92.3,4.8,14775,0,53.8,44.7,53.8,14775
"27289",47.4,12.3,8447,26.7295597484277,30,25.9,30,8447
"27290",54.3,7.8,13316,16.4556962025316,28.4,46.3,28.4,13316
"27291",74.3,11.5,21395,8.0952380952381,18,41.1,18,21395
"27292",82.3,17.8,19411,10.7424960505529,43.2,47.2,43.2,19411
"27293",65.3,9.9,18859,14.0625,29.1,31.4,29.1,18859
"27294",62.1,5.5,12353,0,4.8,69.6,4.8,12353
"27295",64.2,23.3,21262,0,16.8,56.9,16.8,21262
"27296",75.7,11.4,24414,0,10.9,69,10.9,24414
"27297",62.8,6.8,13193,7.42435799644038,17.9,30.6,17.9,13193
"27298",67.3,18,20152,6.66364460562103,22.5,31.9,22.5,20152
"27299",100,100,21807,0,NA,22.3,NA,21807
"27300",88.3,29.5,25631,6.79442508710801,6.9,46.7,6.9,25631
"27301",80.8,30.8,15867,33.3333333333333,36.4,59.1,36.4,15867
"27302",59.2,11.5,16505,12.8605718617088,29.8,29.4,29.8,16505
"27303",44.1,0,31817,0,33.6,43.4,33.6,31817
"27304",83.4,13.8,21647,3.47568866703642,12.8,34.1,12.8,21647
"27305",68.6,18.5,19971,7.67590618336887,28.4,37.4,28.4,19971
"27306",100,0,6263,0,39.1,78.1,39.1,6263
"27307",53.8,9.2,15885,18.266253869969,26.9,35.5,26.9,15885
"27308",74.6,18.3,19786,1.73564753004005,20.8,55.4,20.8,19786
"27309",55.5,20.7,21277,15.3094462540717,7.3,43.8,7.3,21277
"27310",100,37.7,29433,0,15.8,80.6,15.8,29433
"27311",71.6,23,31149,5.69395017793594,10.5,48.8,10.5,31149
"27312",73.8,16.4,17961,3.07125307125307,14.1,38.3,14.1,17961
"27313",100,43.3,27005,0,10,81.2,10,27005
"27314",90.5,25.8,32706,1.38248847926267,23.3,49.9,23.3,32706
"27315",60.5,34.6,47151,4,23.3,62.3,23.3,47151
"27316",88.5,25.4,35043,0,0.9,63.8,0.9,35043
"27317",90.1,23.6,44606,0,0,62.3,0,44606
"27318",84.5,23.2,30128,2.3696682464455,8.2,55.7,8.2,30128
"27319",91.6,20.8,42671,0,12.3,58.2,12.3,42671
"27320",86.1,23.4,22941,1.01206695212145,6.4,41.4,6.4,22941
"27321",77.6,29.4,29092,4.56182472989196,14.8,49.6,14.8,29092
"27322",100,30,22411,0,3.6,31.6,3.6,22411
"27323",92.4,20.2,30922,1.41843971631206,9.2,51.3,9.2,30922
"27324",77.9,15.4,27786,1.28824476650564,20,48.7,20,27786
"27325",77.7,15.4,24137,6.49870496821286,17.5,38.6,17.5,24137
"27326",83.9,18,39284,0,0,58.2,0,39284
"27327",90.1,26.7,34261,11.8421052631579,23,53.8,23,34261
"27328",81.4,17.4,29552,1.46452145214521,14.4,44.3,14.4,29552
"27329",84.3,9.4,39615,0,8.8,57.7,8.8,39615
"27330",91.5,21.5,29159,2.66479663394109,15.4,43.3,15.4,29159
"27331",82.7,21.8,41562,1.98237885462555,10.1,50.1,10.1,41562
"27332",86.5,21.5,27480,0,1.3,34.6,1.3,27480
"27333",84.9,15.3,33142,2.17391304347826,11.6,53.4,11.6,33142
"27334",NA,NA,NA,NA,NA,NA,NA,NA
"27335",88.5,7.4,31783,0,20,53.2,20,31783
"27336",91.6,34.9,45361,3.11926605504587,6.3,60.4,6.3,45361
"27337",79.2,15.6,25607,2.2265625,9.9,46.3,9.9,25607
"27338",87.5,23.6,29314,7.78284890703819,15,42.9,15,29314
"27339",58.2,8.1,23719,1.17531831537708,24.3,45.3,24.3,23719
"27340",86.5,17.7,37860,1.84119677790564,10.3,48.1,10.3,37860
"27341",80.8,7.3,21584,0,2.4,34.2,2.4,21584
"27342",83,35.2,50903,0,4,60.1,4,50903
"27343",82.4,16.9,25607,8.69565217391304,16.8,39.5,16.8,25607
"27344",81,13.6,30839,6.08974358974359,17.5,34.5,17.5,30839
"27345",84.9,15.6,24472,5.37747153984422,15.8,35.7,15.8,24472
"27346",69.7,10.3,19327,4.32852386237514,26.7,28.1,26.7,19327
"27347",98.2,31.3,10858,5.10948905109489,13.3,16.7,13.3,10858
"27348",82.1,22.5,51435,0,2.9,51.9,2.9,51435
"27349",100,37.7,41261,0.638569604086845,0.4,35.4,0.4,41261
"27350",29.3,4.4,13593,1.83649289099526,19.2,26.1,19.2,13593
"27351",76.3,23.2,29234,7.03592814371257,26.9,35.1,26.9,29234
"27352",93.4,41.2,28823,2.82467265090999,10.8,29.8,10.8,28823
"27353",100,50,2959,0,18,19.1,18,2959
"27354",94.7,15,22611,2.54777070063694,15.8,41,15.8,22611
"27355",89.5,23.2,30780,2.08816705336427,4.1,45.8,4.1,30780
"27356",43.9,4.9,16217,1.36986301369863,28.9,37.4,28.9,16217
"27357",74.5,13.7,22908,3.03153611393693,23.3,34.3,23.3,22908
"27358",85.5,23.5,28491,2.69058295964126,13.2,34.7,13.2,28491
"27359",50,0,17115,0,0,51.1,0,17115
"27360",72.1,14.3,22673,2.64501160092807,31.8,33.1,31.8,22673
"27361",70.9,14.9,22477,4.51439726695949,14.5,30.2,14.5,22477
"27362",74.2,25.7,22582,1.58730158730159,17.4,34.3,17.4,22582
"27363",83.7,4.7,21199,0,30.6,22.9,30.6,21199
"27364",54.8,34.2,41117,0,4.6,58.8,4.6,41117
"27365",81.5,20.4,28192,6.36042402826855,21,35.2,21,28192
"27366",71.7,18.2,22501,2.64811490125673,18.3,34.3,18.3,22501
"27367",87.2,8.9,26112,6.20224719101124,17.8,39.9,17.8,26112
"27368",89.7,25.8,31689,0,10.2,43.6,10.2,31689
"27369",68.3,20.2,24501,4.33295324971494,19.4,26.7,19.4,24501
"27370",72.7,12.3,18641,4.67571644042232,17.3,36.2,17.3,18641
"27371",96.1,21.4,23242,6.01092896174863,26.2,34.1,26.2,23242
"27372",61,7.7,19248,4.86111111111111,29.2,35.1,29.2,19248
"27373",54.5,19.5,17440,1.8450184501845,37.3,37.2,37.3,17440
"27374",72.3,14,21050,5.21399087551597,18.6,31.8,18.6,21050
"27375",74.5,20.6,26308,3.63636363636364,22,37.2,22,26308
"27376",100,50,NA,0,0,NA,0,NA
"27377",82.2,16.9,24153,4.21585160202361,16.8,35.9,16.8,24153
"27378",97.5,18.5,20690,0,34.1,36.9,34.1,20690
"27379",89,6.4,23240,10.9243697478992,14.5,41.4,14.5,23240
"27380",94.9,39,57702,0,20.3,51.3,20.3,57702
"27381",85,16.5,24099,2.45398773006135,18.5,38.4,18.5,24099
"27382",NA,NA,NA,NA,NA,NA,NA,NA
"27383",92.4,34.9,34812,3.1055900621118,6.4,37.9,6.4,34812
"27384",85.2,27.1,22273,2.32558139534884,15.3,31.4,15.3,22273
"27385",84.6,29.4,32977,5.18518518518519,32.3,46.8,32.3,32977
"27386",97.2,22.9,27159,0,5.4,42.3,5.4,27159
"27387",67.4,10.2,21737,3.08988764044944,24.2,43.1,24.2,21737
"27388",79.9,13,23538,4.91910087957433,19.6,36.8,19.6,23538
"27389",96.1,37.9,33168,1.57430730478589,8.1,39.2,8.1,33168
"27390",75.5,18,23902,7.28810146970002,23.3,31.4,23.3,23902
"27391",75,16.5,18634,6.80672986591511,19.5,32.3,19.5,18634
"27392",87.9,10.3,39175,1.80722891566265,9.5,51.4,9.5,39175
"27393",79.3,14.7,25027,5.21072796934866,18.6,43.4,18.6,25027
"27394",94.3,12.5,24433,0,13.5,47.4,13.5,24433
"27395",70.5,14,20474,3.00982800982801,19.1,34.9,19.1,20474
"27396",80.8,28.8,16303,0,15.6,30.2,15.6,16303
"27397",82.6,10,26031,3.81773399014778,19.1,42.1,19.1,26031
"27398",73.5,20.6,24092,1.81680545041635,25.1,37.2,25.1,24092
"27399",52.6,0,22444,0,0,49.5,0,22444
"27400",75.6,18,26289,4.76603119584055,18.1,40.5,18.1,26289
"27401",81.9,26.6,31537,0.589970501474926,14,43.9,14,31537
"27402",74.8,10.8,18140,6.54018971542686,17.6,36.1,17.6,18140
"27403",72,42.1,26523,0,6.5,41.5,6.5,26523
"27404",90.1,22.5,30545,2.2,10.1,38.9,10.1,30545
"27405",100,0,21939,54.5454545454545,16.9,29.8,16.9,21939
"27406",100,23.4,36881,0,53.2,45.9,53.2,36881
"27407",78.2,13.7,21087,7.80559646539028,20.9,39.8,20.9,21087
"27408",77.8,15.2,26202,6.23255813953488,26.9,34.9,26.9,26202
"27409",94.6,33.3,35030,0.408997955010225,12.2,37.7,12.2,35030
"27410",86.8,10.9,32415,6.97674418604651,12.4,34,12.4,32415
"27411",85.5,18.9,23830,5.68319226118501,21.5,48.7,21.5,23830
"27412",76.7,19.2,21213,4.12391872862603,23.1,30.8,23.1,21213
"27413",79,8.8,19497,3.12056737588652,19.6,33.1,19.6,19497
"27414",60.3,3.2,16193,3.83045525902669,29.2,34.1,29.2,16193
"27415",NA,NA,NA,NA,NA,NA,NA,NA
"27416",86.4,23.4,25450,3.50208543074932,17.5,34.1,17.5,25450
"27417",62,5.6,14459,5.7005403980493,28.5,27.7,28.5,14459
"27418",78.6,10.4,19699,3.57273726639795,15.6,41.9,15.6,19699
"27419",91.7,29.7,32832,4.23994318893855,13.1,36.7,13.1,32832
"27420",87.7,18.1,26231,6.30367257445642,13.6,33.5,13.6,26231
"27421",85,10.8,17820,2.84301606922126,15.1,29,15.1,17820
"27422",86.7,21.1,31158,2.83435166327223,12.9,35,12.9,31158
"27423",96.6,44.5,45466,2.17264338278239,6,36.8,6,45466
"27424",93.9,42.1,46371,4.57018498367791,8,50.7,8,46371
"27425",97,39.5,48802,3.02395906024657,7.3,39.8,7.3,48802
"27426",83,18.5,18888,4.9645390070922,17,32.9,17,18888
"27427",85.6,27.5,21421,6.25,16.3,36.3,16.3,21421
"27428",62.6,13.2,23788,1.8018018018018,19.4,39.4,19.4,23788
"27429",90.4,18.5,23635,4.95562130177515,14.4,40,14.4,23635
